timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
626975485,25.24606,25.254303,14.603517,15.21784,0.0,1595.7006,0.8860996,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
627481029,25.165678,25.242353,16.173353,15.921748,0.0,1598.0045,0.885935,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
627986694,25.221327,25.230442,15.68496,16.087975,0.0,1600.2705,0.8857733,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
628479377,25.239876,25.223217,16.696632,16.606924,0.0,1602.6068,0.8856063,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
628983407,25.178043,25.220459,18.440895,17.053585,0.0,1605.0204,0.88543373,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
629489058,25.029646,25.196077,20.115387,18.610119,0.0,1607.7671,0.8852376,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
629994921,25.264608,25.192078,15.126796,17.921473,0.0,1610.2656,0.8850589,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
630488271,25.264608,25.205439,14.987255,16.41439,0.0,1612.3457,0.88491035,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
630993072,25.314074,25.21727,13.801156,15.927071,0.0,1614.5505,0.8847529,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
631498832,25.320257,25.245197,11.847582,12.532827,0.0,1615.9727,0.8846514,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
631992271,25.042013,25.229744,24.371386,15.1595125,0.0,1618.2253,0.8844906,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
632497827,25.270792,25.19065,15.998927,18.190819,0.0,1621.1965,0.88427824,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
633002624,25.239876,25.221622,13.870926,14.607097,0.0,1622.8848,0.8841574,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
633495436,25.314074,25.245424,9.056762,12.638955,0.0,1624.4376,0.88404644,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
634000229,25.097662,25.245502,14.254664,12.661019,0.0,1626.1558,0.88392353,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
634505058,25.159494,25.22677,15.824501,15.063753,0.0,1628.5269,0.8837542,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
634998775,25.17186,25.241562,10.731254,13.212604,0.0,1630.1647,0.8836372,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
635502775,25.289341,25.25639,9.789352,12.296947,0.0,1631.793,0.88352084,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
636008267,25.295525,25.250404,16.871058,13.884606,0.0,1633.8668,0.8833727,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
636501838,25.295525,25.239388,15.75473,15.301633,0.0,1636.1376,0.88321036,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
637006626,25.258425,25.23878,15.894271,15.100799,0.0,1638.2233,0.8830615,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
637511449,25.314074,25.25071,12.789484,14.336226,0.0,1640.1595,0.8829233,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
638003508,25.20896,25.259125,11.49873,13.413763,0.0,1641.9094,0.8827983,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
638508246,25.07293,25.251266,14.95237,13.946261,0.0,1643.8887,0.88265675,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
639013924,25.270792,25.228998,17.254797,15.437947,0.0,1646.1868,0.88249254,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
639507462,25.295525,25.225405,15.68496,15.642933,0.0,1648.3881,0.88233536,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
640013126,25.07293,25.228237,16.033813,15.098063,0.0,1650.4553,0.88218766,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
640518648,25.233692,25.227774,13.312762,14.6250925,0.0,1652.4691,0.8820438,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
641012255,25.24606,25.239424,9.928893,12.990897,0.0,1654.1006,0.8819272,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
641517892,25.320257,25.263165,8.812565,10.28029,0.0,1655.2844,0.88184285,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
642023405,25.196594,25.271797,11.603385,10.253034,0.0,1656.7148,0.8817405,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
642529073,25.320257,25.277264,10.138205,10.193297,0.0,1658.123,0.88163996,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
643033050,25.295525,25.267279,14.743057,12.360303,0.0,1660.0162,0.8815045,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
643538701,25.19041,25.236036,17.464108,15.565171,0.0,1662.5309,0.8813249,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
644032212,25.091478,25.223787,15.266336,15.834341,0.0,1664.7603,0.8811656,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
644537885,25.264608,25.232414,14.743057,15.2390995,0.0,1666.8436,0.88101685,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
645043475,25.264608,25.238564,16.626862,14.680985,0.0,1668.8401,0.88087434,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
645537098,25.165678,25.204977,19.836306,17.71394,0.0,1671.5212,0.8806829,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
646042594,25.252243,25.216908,15.719845,15.71741,0.0,1673.5763,0.880536,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
646547473,25.320257,25.236986,6.0217447,12.583016,0.0,1675.0977,0.88042736,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
647053000,25.320257,25.264507,7.1380725,7.9721093,0.0,1675.725,0.88038236,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
647546630,25.270792,25.262276,13.905811,10.2713,0.0,1677.3,0.8802699,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
648051442,25.295525,25.255327,12.545287,12.937741,0.0,1679.4126,0.8801189,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
648556265,25.320257,25.271212,5.184499,11.379854,0.0,1680.9365,0.88001037,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
649061920,25.11621,25.269997,16.522205,11.560122,0.0,1682.4281,0.87990373,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
649556104,25.320257,25.253155,8.986991,13.566195,0.0,1684.5802,0.87975013,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
650060252,25.15331,25.263792,10.835909,11.148179,0.0,1685.8545,0.87965924,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
650564999,25.320257,25.26632,11.777811,11.504102,0.0,1687.5067,0.8795413,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
651057017,25.17186,25.263823,11.5685,11.736329,0.0,1689.1378,0.8794249,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
651562857,25.140944,25.235567,23.150402,14.915943,0.0,1691.4637,0.8792588,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
652068976,25.19041,25.185,12.301089,18.647533,0.0,1694.549,0.87903845,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
652561996,25.320257,25.223793,7.731122,12.434405,0.0,1695.6349,0.8789609,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
653067504,25.215143,25.233746,16.208239,12.876195,0.0,1697.3928,0.8788354,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
653573067,25.097662,25.211424,14.603517,15.706512,0.0,1699.8806,0.87865764,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
654079387,25.128578,25.217653,14.324434,15.059966,0.0,1701.954,0.8785096,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
654572240,25.221327,25.220432,13.068566,14.719435,0.0,1703.9401,0.8783678,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
655077832,25.320257,25.235746,11.254532,13.114107,0.0,1705.6598,0.8782448,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
655583412,25.307892,25.246601,13.905811,12.245604,0.0,1707.2538,0.8781309,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
656077052,25.264608,25.256132,12.929025,11.866106,0.0,1708.8278,0.87801856,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
656582598,25.215143,25.25877,12.091779,11.820802,0.0,1710.4897,0.8778999,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
657087432,25.314074,25.264284,11.114991,12.123111,0.0,1712.2498,0.8777741,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
657579473,25.221327,25.260675,15.650074,12.578102,0.0,1713.9641,0.87765145,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
658085042,25.320257,25.250792,4.975187,12.281065,0.0,1715.7969,0.87752074,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
658590725,25.320257,25.273808,6.300827,8.254392,0.0,1716.5153,0.8774696,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
659084307,25.097662,25.279339,10.9754505,8.381684,0.0,1717.6432,0.877389,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
659589841,25.196594,25.277388,12.196435,10.110467,0.0,1719.2191,0.8772765,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
660095444,25.320257,25.265415,8.04509,11.73205,0.0,1721.094,0.87714255,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
660589066,25.24606,25.270908,14.812829,10.475831,0.0,1722.3341,0.8770541,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
661094667,25.314074,25.241491,15.405878,14.024,0.0,1724.6637,0.8768878,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
661600313,25.196594,25.218872,16.626862,15.863179,0.0,1727.053,0.87671727,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
662093830,25.320257,25.221516,9.475385,14.004809,0.0,1728.859,0.8765882,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
662599458,25.320257,25.250835,9.266073,10.548768,0.0,1729.9789,0.8765082,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
663105160,25.320257,25.261631,11.184762,10.505427,0.0,1731.4297,0.8764046,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
663598652,25.270792,25.242588,15.824501,13.107469,0.0,1733.4567,0.8762598,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
664102677,25.320257,25.243387,10.17309,12.402971,0.0,1735.1665,0.87613773,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
664608288,25.196594,25.240278,12.580172,12.676281,0.0,1736.9625,0.8760096,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
665113845,25.24606,25.248453,9.614926,11.489543,0.0,1738.4794,0.8759011,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
665618766,25.320257,25.262953,11.63827,9.934364,0.0,1739.6897,0.87581474,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
666124188,25.239876,25.26861,9.231188,9.4517,0.0,1740.996,0.8757214,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
666617829,25.270792,25.27054,15.68496,10.969223,0.0,1742.6014,0.8756067,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
667122637,25.221327,25.26765,13.731385,12.29556,0.0,1744.4855,0.8754722,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
667626675,25.196594,25.251034,13.591845,13.59045,0.0,1746.5326,0.8753259,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
668132871,25.24606,25.236202,13.6965,13.977357,0.0,1748.5146,0.87518436,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
668625982,25.314074,25.244455,12.370861,13.664006,0.0,1750.3699,0.87505174,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
669131477,25.11621,25.234697,16.452435,14.317391,0.0,1752.4111,0.87490594,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
669637009,24.868883,25.211039,20.847977,17.12335,0.0,1755.0676,0.8747161,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
670130663,25.264608,25.215387,10.103319,15.017692,0.0,1756.9995,0.87457794,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
670636299,25.07293,25.23458,12.4057455,12.818581,0.0,1758.5505,0.874467,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
671141161,25.196594,25.200447,21.754992,16.163265,0.0,1761.072,0.8742869,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
671634625,25.066746,25.178501,15.75473,17.592861,0.0,1763.6951,0.87409943,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
672139456,25.097662,25.181131,14.882599,16.000347,0.0,1765.8098,0.8739485,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
672643437,25.122395,25.196594,15.998927,14.888209,0.0,1767.7474,0.8738102,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
673137021,25.11003,25.180363,17.219912,16.048275,0.0,1770.0394,0.8736466,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
673642668,25.140944,25.17503,16.452435,15.864005,0.0,1772.2854,0.873486,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
674148260,25.320257,25.193306,10.661484,14.615451,0.0,1774.2412,0.8733462,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
674641836,25.320257,25.216164,11.219647,12.517236,0.0,1775.7418,0.87323904,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
675147470,25.147127,25.217834,12.789484,13.013379,0.0,1777.5907,0.8731069,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
675653024,25.295525,25.2221,15.231452,13.923542,0.0,1779.6273,0.8729615,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
676146668,25.289341,25.21981,12.89414,13.906841,0.0,1781.544,0.8728245,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
676652253,25.320257,25.231842,9.649811,12.508439,0.0,1783.1947,0.8727066,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
677157921,25.227509,25.231676,15.196566,12.312641,0.0,1784.8757,0.8725866,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
677650727,25.320257,25.20762,17.67342,14.561145,0.0,1787.0881,0.8724286,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
678155452,25.023464,25.198944,17.394337,15.346382,0.0,1789.3322,0.8722684,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
678660232,25.215143,25.196043,11.324304,14.491256,0.0,1791.3224,0.87212616,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
679153934,25.147127,25.218784,12.754598,12.3208685,0.0,1792.7489,0.8720242,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
679659455,25.042013,25.202574,20.01073,14.393715,0.0,1794.9137,0.8718694,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
680165088,25.085295,25.1828,14.045352,15.924444,0.0,1797.3904,0.8716924,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
680658727,25.24606,25.208536,8.18463,13.251415,0.0,1798.9806,0.8715788,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
681164203,25.221327,25.229815,9.894008,10.664172,0.0,1800.181,0.8714931,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
681669880,25.097662,25.222097,12.615058,11.9453125,0.0,1801.9719,0.87136537,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
682162648,25.320257,25.234081,9.545156,11.647976,0.0,1803.56,0.8712519,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
682666650,25.264608,25.251055,7.591581,9.937346,0.0,1804.799,0.8711634,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
683172262,25.314074,25.250416,12.161549,11.074541,0.0,1806.4197,0.87104756,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
683665164,25.215143,25.239664,13.452303,11.951056,0.0,1808.1237,0.8709258,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
684170650,25.276976,25.252844,6.893876,9.735647,0.0,1809.3154,0.8708408,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
684676266,25.215143,25.25921,11.080106,10.159766,0.0,1810.7294,0.87073976,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
685170053,25.221327,25.251425,10.940565,11.216417,0.0,1812.3905,0.8706211,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
685675524,25.140944,25.243633,12.545287,12.304289,0.0,1814.2037,0.87049145,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
686179524,25.215143,25.240456,12.056893,12.21697,0.0,1815.9011,0.87037027,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
686673126,25.320257,25.233797,12.161549,13.103291,0.0,1817.7778,0.8702363,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
687178703,25.307892,25.22517,13.4174185,12.763712,0.0,1819.527,0.8701113,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
687684337,25.122395,25.21878,9.3707285,12.816968,0.0,1821.3909,0.86997813,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
688177882,25.140944,25.241617,12.510402,10.899453,0.0,1822.6404,0.86988884,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
688683445,25.320257,25.231567,12.929025,12.844103,0.0,1824.6343,0.86974645,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
689189091,25.320257,25.243073,8.04509,11.054059,0.0,1826.0344,0.8696465,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
689694634,25.270792,25.254356,10.835909,10.314425,0.0,1827.3738,0.86955094,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
690188208,25.314074,25.258158,7.3473845,10.22243,0.0,1828.7994,0.8694492,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
690693832,25.320257,25.264147,8.533483,9.6043415,0.0,1830.0511,0.8693599,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
691199511,25.320257,25.279688,5.9519744,6.8015184,0.0,1830.7378,0.869311,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
691692295,25.320257,25.286846,9.789352,7.5734434,0.0,1831.8612,0.8692308,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
692196812,25.24606,25.277763,10.24286,8.9825325,0.0,1833.2549,0.86913127,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
692701846,25.239876,25.275702,13.068566,9.388446,0.0,1834.5785,0.8690368,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
693195441,25.252243,25.276857,8.18463,10.157856,0.0,1836.1062,0.8689276,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
693701021,25.24606,25.274792,10.626597,10.287824,0.0,1837.528,0.86882603,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
694206619,25.07293,25.257324,17.15014,11.905942,0.0,1839.344,0.8686963,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
694700543,25.196594,25.233522,15.68496,13.530718,0.0,1841.3663,0.8685518,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
695205101,25.270792,25.23149,10.9754505,12.927472,0.0,1843.1876,0.8684216,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
695710722,25.314074,25.231716,12.649942,13.540325,0.0,1845.113,0.86828405,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
696203449,25.320257,25.246721,9.300959,11.608117,0.0,1846.5336,0.86818254,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
696707437,25.239876,25.256807,11.5685,10.514932,0.0,1847.8481,0.8680886,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
697213064,25.128578,25.241558,14.987255,12.6899185,0.0,1849.8293,0.86794716,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
697717868,25.270792,25.234827,11.149878,13.405312,0.0,1851.8173,0.8678051,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
698223447,25.196594,25.232847,12.475515,12.930094,0.0,1853.5779,0.86767936,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
698717055,25.221327,25.228933,12.859254,12.409235,0.0,1855.2043,0.8675632,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
699222812,25.17186,25.2099,19.661879,14.864689,0.0,1857.5122,0.8673983,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
699728281,25.17186,25.208914,11.673156,13.671928,0.0,1859.3447,0.8672674,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
700220268,25.11621,25.193966,18.126928,15.340718,0.0,1861.5305,0.86711115,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
700725941,25.147127,25.186068,14.812829,15.225687,0.0,1863.6561,0.8669593,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
701231437,25.147127,25.203789,9.545156,13.157403,0.0,1865.3429,0.8668388,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
701725118,25.24606,25.198544,13.766272,13.576349,0.0,1867.2223,0.8667046,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
702230679,25.320257,25.211561,7.521811,12.185274,0.0,1868.867,0.866587,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
702736304,25.239876,25.241667,9.998664,8.060188,0.0,1869.5133,0.86654085,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
703229830,25.215143,25.238005,10.452171,10.873041,0.0,1871.3015,0.8664132,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
703735469,25.320257,25.255045,5.9868593,8.828163,0.0,1872.3563,0.86633784,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
704240237,25.066746,25.25716,10.487058,9.081957,0.0,1873.6119,0.866248,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
704733850,25.320257,25.256388,8.463713,9.402239,0.0,1874.955,0.866152,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
705239492,25.24606,25.26674,7.556696,8.308302,0.0,1876.0303,0.8660751,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
705743481,25.295525,25.277294,7.4520397,7.460281,0.0,1876.9691,0.8660081,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
706237052,25.295525,25.279722,8.952106,7.8670497,0.0,1878.0798,0.8659287,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
706741897,25.320257,25.26613,11.184762,10.673929,0.0,1879.8484,0.86580247,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
707247408,25.17186,25.263361,14.394205,10.739829,0.0,1881.3381,0.86569595,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
707741065,25.19041,25.222303,14.95237,14.058388,0.0,1883.6217,0.8655328,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
708246684,25.147127,25.217522,13.6965,13.8726635,0.0,1885.5814,0.86539286,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
708752262,25.054379,25.19404,22.627123,15.557324,0.0,1887.84,0.86523175,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
709257945,25.320257,25.204317,7.8008924,12.979588,0.0,1889.5287,0.8651111,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
709751415,25.320257,25.220865,8.603253,11.476349,0.0,1890.9349,0.8650108,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
710257146,25.24606,25.240229,13.626729,10.625535,0.0,1892.3029,0.864913,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
710762698,25.122395,25.233097,13.766272,12.287258,0.0,1894.2034,0.8647772,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
711267440,25.227509,25.226997,8.638139,11.443217,0.0,1895.7753,0.86466503,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
711760234,25.320257,25.25515,2.8123016,7.332695,0.0,1896.3851,0.86462146,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
712265929,25.270792,25.276764,2.986728,4.5116653,0.0,1896.7177,0.8645977,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
712771486,25.289341,25.289202,6.1264005,4.9875793,0.0,1897.4426,0.864546,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
713264252,25.184227,25.278126,9.545156,6.953534,0.0,1898.5549,0.8644664,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
713769858,25.320257,25.285648,4.207711,5.99927,0.0,1899.36,0.86440897,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
714274659,25.320257,25.28861,9.126533,7.0636272,0.0,1900.4121,0.86433387,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
714766651,25.239876,25.271303,9.056762,9.2563505,0.0,1901.9109,0.86422676,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
715272250,25.17186,25.261673,12.126663,9.556889,0.0,1903.2748,0.8641292,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
715777873,25.17186,25.256094,10.591713,10.480069,0.0,1904.8411,0.8640173,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
716271548,25.289341,25.27077,4.7309904,7.5903025,0.0,1905.6335,0.863961,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
716777024,25.17186,25.256153,14.533747,9.936147,0.0,1907.1807,0.86385036,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
717283312,25.320257,25.23914,10.556828,12.288541,0.0,1909.2025,0.8637059,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
717776266,25.314074,25.242247,7.4520397,10.896239,0.0,1910.5765,0.86360765,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
718281857,25.24606,25.247099,13.975582,10.746552,0.0,1912.015,0.8635049,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
718787541,25.301708,25.234571,11.3940735,12.440634,0.0,1913.9506,0.86336666,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
719281100,25.227509,25.234161,12.719713,11.725244,0.0,1915.4718,0.8632581,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
719785923,25.320257,25.24308,9.3707285,10.263588,0.0,1916.7864,0.86316425,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
720291490,25.165678,25.247738,12.161549,10.275071,0.0,1918.2041,0.8630629,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
720783487,25.11621,25.228533,14.95237,12.890534,0.0,1920.2262,0.86291844,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
721289052,25.239876,25.21674,14.847713,13.791326,0.0,1922.2472,0.86277413,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
721794686,25.215143,25.18391,17.0106,15.996264,0.0,1924.7141,0.862598,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
722300282,25.066746,25.174059,14.987255,15.590566,0.0,1926.8828,0.8624431,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
722805943,25.122395,25.164045,17.115255,16.19701,0.0,1929.2039,0.86227715,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
723299478,25.01728,25.15887,16.801289,16.022638,0.0,1931.3932,0.86212075,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
723804293,25.11003,25.141405,18.650208,16.798534,0.0,1933.8032,0.86194867,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
724309844,25.221327,25.119987,14.568631,17.40257,0.0,1936.3892,0.861764,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
724803432,25.320257,25.150232,12.719713,15.201698,0.0,1938.247,0.8616316,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
725308225,25.11621,25.14688,20.743322,16.06269,0.0,1940.5537,0.8614667,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
725812271,25.079113,25.121347,16.103582,17.279152,0.0,1943.1456,0.8612815,1.0,0.0,6,0,0,0,0,0,1,1,0,0,0
